Maiz Amarillo;208579.0;0.0;0.0;208579.0;9;2024
Maiz Chancado;0.0;0.0;0.0;0.0;9;2024
Torta de Soya;165765.0;0.0;0.0;165765.0;9;2024
Torta de Girasol;199080.0;0.0;0.0;199080.0;9;2024
Polvillo;59488.0;0.0;0.0;59488.0;9;2024
Afrecho;349809.0;0.0;0.0;349809.0;9;2024
Integral;406351.0;0.0;0.0;406351.0;9;2024
Torta de Palmiste;223405.0;0.0;0.0;223405.0;9;2024
Cascarilla Palmiste;711054.0;0.0;0.0;711054.0;9;2024
Sal;6679.0;0.0;0.0;6679.0;9;2024
Bicarbonato;102.69;0.0;0.0;102.69;9;2024
Pancamel;7393.0;0.0;0.0;7393.0;9;2024
Prime 100;123.0;0.0;0.0;123.0;9;2024
Progras;0.0;0.0;0.0;0.0;9;2024
Fosfato;987.0;0.0;0.0;987.0;9;2024
B. Aves;0.0;0.0;0.0;0.0;9;2024
Melaza;3236.0;0.0;0.0;3236.0;9;2024
Procreating;1.32;0.0;0.0;1.32;9;2024
Toxibond;186.0;0.0;0.0;186.0;9;2024
Calcio;90441.5;0.0;0.0;90441.5;9;2024
Metionina;88.0;0.0;0.0;88.0;9;2024
Pre. Postura;3.19;0.0;0.0;3.19;9;2024
B. Ganado;9000.0;0.0;0.0;9000.0;9;2024
Lisina;26.48;0.0;0.0;26.48;9;2024
Colina;99.82;0.0;0.0;99.82;9;2024
Fungiker;25.0;0.0;0.0;25.0;9;2024
P. Pollo;78.0;0.0;0.0;78.0;9;2024
Aceite;868.0;0.0;0.0;868.0;9;2024
Novafil;61.89;0.0;0.0;61.89;9;2024
Coccidiostato;13.62;0.0;0.0;13.62;9;2024
Zimbacitracina;34.23;0.0;0.0;34.23;9;2024
Urea;22.63;0.0;0.0;22.63;9;2024
Nucleo de Cerdo;292.32;0.0;0.0;292.32;9;2024
DDGS;0.0;0.0;0.0;0.0;9;2024
Pepa de Algodon;360.0;0.0;0.0;360.0;9;2024
Maiz Amarillo;208579.0;0.0;0.0;208579.0;10;2024
Maiz Chancado;0.0;0.0;0.0;0.0;10;2024
Torta de Soya;165765.0;0.0;0.0;165765.0;10;2024
Torta de Girasol;199080.0;0.0;0.0;199080.0;10;2024
Polvillo;59488.0;0.0;0.0;59488.0;10;2024
Afrecho;349809.0;0.0;0.0;349809.0;10;2024
Integral;406351.0;0.0;0.0;406351.0;10;2024
Torta de Palmiste;223405.0;0.0;0.0;223405.0;10;2024
Cascarilla Palmiste;711054.0;0.0;0.0;711054.0;10;2024
Sal;6679.0;0.0;0.0;6679.0;10;2024
Bicarbonato;102.69;0.0;0.0;102.69;10;2024
Pancamel;7393.0;0.0;0.0;7393.0;10;2024
Prime 100;123.0;0.0;0.0;123.0;10;2024
Progras;0.0;0.0;0.0;0.0;10;2024
Fosfato;987.0;0.0;0.0;987.0;10;2024
B. Aves;0.0;0.0;0.0;0.0;10;2024
Melaza;3236.0;0.0;0.0;3236.0;10;2024
Procreating;1.32;0.0;0.0;1.32;10;2024
Toxibond;186.0;0.0;0.0;186.0;10;2024
Calcio;90441.5;0.0;0.0;90441.5;10;2024
Metionina;88.0;0.0;0.0;88.0;10;2024
Pre. Postura;3.19;0.0;0.0;3.19;10;2024
B. Ganado;9000.0;0.0;0.0;9000.0;10;2024
Lisina;26.48;0.0;0.0;26.48;10;2024
Colina;99.82;0.0;0.0;99.82;10;2024
Fungiker;25.0;0.0;0.0;25.0;10;2024
P. Pollo;78.0;0.0;0.0;78.0;10;2024
Aceite;868.0;0.0;0.0;868.0;10;2024
Novafil;61.89;0.0;0.0;61.89;10;2024
Coccidiostato;13.62;0.0;0.0;13.62;10;2024
Zimbacitracina;34.23;0.0;0.0;34.23;10;2024
Urea;22.63;0.0;0.0;22.63;10;2024
Nucleo de Cerdo;292.32;0.0;0.0;292.32;10;2024
DDGS;0.0;0.0;0.0;0.0;10;2024
Pepa de Algodon;360.0;0.0;0.0;360.0;10;2024
Maiz Amarillo;208579.0;0.0;0.0;208579.0;11;2024
Maiz Chancado;0.0;0.0;0.0;0.0;11;2024
Torta de Soya;165765.0;0.0;0.0;165765.0;11;2024
Torta de Girasol;199080.0;0.0;0.0;199080.0;11;2024
Polvillo;59488.0;0.0;0.0;59488.0;11;2024
Afrecho;349809.0;0.0;0.0;349809.0;11;2024
Integral;406351.0;0.0;0.0;406351.0;11;2024
Torta de Palmiste;223405.0;0.0;0.0;223405.0;11;2024
Cascarilla Palmiste;711054.0;0.0;0.0;711054.0;11;2024
Sal;6679.0;0.0;0.0;6679.0;11;2024
Bicarbonato;102.69;0.0;0.0;102.69;11;2024
Pancamel;7393.0;0.0;0.0;7393.0;11;2024
Prime 100;123.0;0.0;0.0;123.0;11;2024
Progras;0.0;0.0;0.0;0.0;11;2024
Fosfato;987.0;0.0;0.0;987.0;11;2024
B. Aves;0.0;0.0;0.0;0.0;11;2024
Melaza;3236.0;0.0;0.0;3236.0;11;2024
Procreating;1.32;0.0;0.0;1.32;11;2024
Toxibond;186.0;0.0;0.0;186.0;11;2024
Calcio;90441.5;0.0;0.0;90441.5;11;2024
Metionina;88.0;0.0;0.0;88.0;11;2024
Pre. Postura;3.19;0.0;0.0;3.19;11;2024
B. Ganado;9000.0;0.0;0.0;9000.0;11;2024
Lisina;26.48;0.0;0.0;26.48;11;2024
Colina;99.82;0.0;0.0;99.82;11;2024
Fungiker;25.0;0.0;0.0;25.0;11;2024
P. Pollo;78.0;0.0;0.0;78.0;11;2024
Aceite;868.0;0.0;0.0;868.0;11;2024
Novafil;61.89;0.0;0.0;61.89;11;2024
Coccidiostato;13.62;0.0;0.0;13.62;11;2024
Zimbacitracina;34.23;0.0;0.0;34.23;11;2024
Urea;22.63;0.0;0.0;22.63;11;2024
Nucleo de Cerdo;292.32;0.0;0.0;292.32;11;2024
DDGS;0.0;0.0;0.0;0.0;11;2024
Pepa de Algodon;360.0;0.0;0.0;360.0;11;2024
